original_name,drug_name,dose,form
bio balance sun protection cream spf 50+ 75 ml,bio balance sun protection cream spf 50+,75 ml,cream
bio balance sun protection milk 50+spf 150 ml,bio balance sun protection milk 50+spf,150 ml,milk
bio balance sun protection milk 50+spf 75 ml,bio balance sun protection milk 50+spf,75 ml,milk
bio hair anti-dandruff shampoo 120 ml,bio hair anti-dandruff shampoo,120 ml,shampoo
bio hair lotion 100 ml,bio hair lotion,100 ml,lotion
bio hair lotion 140 ml,bio hair lotion,140 ml,lotion
bio legam 4 f.c. tabs,bio legam,4 mg,tabs
bio legam 8 f.c. tabs,bio legam,8 mg,tabs
bio mass massage cream 100 gm,bio mass massage cream,100 gm,cream
bio yeast 30 tab,bio yeast,30 mg,tab
bio-1600 14 cap,bio-1600,14 mg,cap
bio-cin 30 tabs.,bio-cin,30 mg,tabs
bio-cin syrup 120 ml,bio-cin syrup,120 ml,syrup
bio-cut 50 capsules,bio-cut,50 mg,capsules
bio-gainers 10 sachets 330 gm,bio-gainers,330 gm,sachets
bio-gainers 510 gram powder,bio-gainers,510 gram,powder
bio-mag 20 chewable tablets,bio-mag,20 mg,chewable tablets
bio-solari sunscreen 50+ spf emulsion 50 ml,bio-solari sunscreen 50+ spf,50 ml,emulsion
bio-solari sunscreen 50+ spf lotion 50 ml,bio-solari sunscreen 50+ spf,50 ml,lotion
bio-solari sunscreen cream 50+ spf 50 ml,bio-solari sunscreen cream 50+ spf,50 ml,cream
bio-solari sunscreen kids 50+ spf 100 ml,bio-solari sunscreen kids 50+ spf,100 ml,0
bio-solari tinted cream 50+ spf 50 ml,bio-solari tinted cream 50+ spf,50 ml,cream
bio-star 12 cap,bio-star,12 mg,cap
bio-star 20 capsules,bio-star,20 mg,capsules
bio-strath 20 tab,bio-strath,20 mg,tab
bio-strath syrup 120 ml,bio-strath syrup,120 ml,syrup
bio-strath syrup- 60 ml,bio-strath syrup,60 ml,syrup
bio-tech 10 sachets 330 gm,bio-tech,330 gm,sachets
bio-tech 400 gram powder,bio-tech,400 gram,powder
bio-tulle 10x10 cm 100 pcs,bio-tulle,100 pcs,tulle
bio-tulle 10x20 cm 50 pcs,bio-tulle,50 pcs,tulle
bio-tulle 10x30 cm 50 pcs,bio-tulle,50 pcs,tulle
bio-whey protein powder 2100 gm 70 serve,bio-whey protein,2100 gm,powder
bio-whey protein powder 420 gm 14 serve,bio-whey protein,420 gm,powder
bio-whey protein powder 900 gm 30 serve,bio-whey protein,900 gm,powder
biobelle 120 ml hair lotion,biobelle hair lotion,120 ml,lotion
bioblas all day whitening face cream 50 ml,bioblas all day whitening face cream,50 ml,cream
bioblas anti-hair loss serum 10 ml 12 vial,bioblas anti-hair loss serum,10 ml,serum
bioblas anti-hair loss serum 10 ml 6 vial,bioblas anti-hair loss serum,10 ml,serum
bioblas argan hair oil 100 ml,bioblas argan hair oil,100 ml,oil
bioblas conditioner 200ml,bioblas conditioner,200ml,conditioner
bioblas conditioner 300ml,bioblas conditioner,300ml,conditioner
bioblas hair mask 150 ml,bioblas hair mask,150 ml,mask
bioblas herbal oil color & more (10 sachets in 1),bioblas herbal oil color & more,10 sachets,oil
bioblas liquid conditioner 100ml,bioblas liquid conditioner,100ml,conditioner
bioblas liquid conditioner for colored and highlighted hair 200ml,bioblas liquid conditioner for colored and highlighted hair,200ml,conditioner
bioblas mask 100ml,bioblas mask,100ml,mask
bioblas mask 280 ml,bioblas mask,280 ml,mask
bioblas shampoo & conditioner 2*1 200ml,bioblas,200ml,shampoo & conditioner
bioblas shampoo & conditioner 2*1 400ml,bioblas,400ml,shampoo & conditioner
bioblas shampoo & conditioner for slow growing hair 400ml,bioblas,400ml,shampoo & conditioner
bioblas shampoo & conditioner for weak & damaged hair 200ml,bioblas,200ml,shampoo & conditioner
bioblas shampoo & conditioner for weak & damaged hair 400ml,bioblas,400ml,shampoo & conditioner
bioblas shampoo anti-dandruff 200ml,bioblas,200ml,shampoo
bioblas shampoo anti-dandruff 400ml,bioblas,400ml,shampoo
bioblas shampoo for colored and highlighted hair 400ml,bioblas,400ml,shampoo
bioblas shampoo for dry damaged and dyed hair 200ml,bioblas,200ml,shampoo
bioblas shampoo for dry damaged and dyed hair 400ml,bioblas,400ml,shampoo
bioblas shampoo for normal hair 200ml,bioblas,200ml,shampoo
bioblas shampoo for normal hair 400ml,bioblas,400ml,shampoo
bioblas shampoo for oily hair 200ml,bioblas,200ml,shampoo
bioblas shampoo for oily hair 400ml,bioblas,400ml,shampoo
bioblas styling and protecting cream 150ml,bioblas styling and protecting,150ml,cream
biobronch syrup 120 ml,biobronch,120 ml,syrup
biocardis 40mg 14 tab.,biocardis,40mg,tab.
biocardis hct 80/12.5 mg 20 tab.,biocardis hct,80/12.5 mg,tab.
biocare cream 20 gm,biocare,20 gm,cream
biocare cream 60 gm,biocare,60 gm,cream
biocare dx cream 20 gm,biocare dx,20 gm,cream
biocare dx cream 60 gm,biocare dx,60 gm,cream
biocasa 250 ml mouth wash,biocasa,250 ml,mouth wash
biocefixim 100mg/5ml pd. for oral susp. 60 ml,biocefixim,100mg/5ml,oral susp.
biocefixim 200mg/5ml pd. for oral susp. 60 ml,biocefixim,200mg/5ml,oral susp.
biochol 600 mg 30 caps.,biochol,600 mg,caps.
bioclear lotion 150 ml,bioclear,150 ml,lotion
biocorneal 13.5 mg/ml intraocular pref. syringe,biocorneal,13.5 mg/ml,pref. syringe
bioderm cream 20 gm,bioderm,20 gm,cream
bioderma atoderm pp baume cream 200 ml,bioderma atoderm pp baume,200 ml,cream
bioderma cicabio cream 40 ml,bioderma cicabio,40 ml,cream
bioderma node ds- anti recurrence shampoo 125ml,bioderma node ds,125ml,shampoo
bioderma sebium pore refiner 30ml,bioderma sebium pore,30ml,refiner
bioderma sensibio rich 40 ml,bioderma sensibio rich,40 ml,0
biodex 120g cream,biodex,120g,cream
biodrex liquid v.wash,biodrex,0,v.wash
biodroxil 1 gm 8 f.c.tab.,biodroxil,1 gm,tab.
biodroxil 250mg/5ml susp. 60ml,biodroxil,250mg/5ml,susp.
biodroxil 500mg 8 caps.,biodroxil,500mg,caps.
biodroxil 500mg/5ml susp. 60ml,biodroxil,500mg/5ml,susp.
biodx 10 billion 8 sachets,biodx,10 billion,sachets
biofaximin 200 mg 30 f.c. tab.,biofaximin,200 mg,tab.
biofilm gel 60 gm,biofilm,60 gm,gel
bioflex massage cream 60 gm,bioflex massage,60 gm,cream
bioforce cream 40 gm,bioforce,40 gm,cream
biofraiche 120 ml lotion,biofraiche,120 ml,lotion
biofraiche 40 gm cream,biofraiche,40 gm,cream
biofreeze gel 59 ml,biofreeze,59 ml,gel
biofreeze roll-on 59ml,biofreeze,59ml,roll-on
biofreeze topical spray 59ml,biofreeze,59ml,spray
biofrost 100ml gel,biofrost,100ml,gel
biogaia protectis oral drops 5 ml,biogaia protectis,5 ml,oral drops
biogentacin 0.1% top. cream 15 gm,biogentacin,0.1%,top. cream
bioglita plus 15/500mg 20 f.c.tabs.,bioglita plus,15/500mg,tabs
bioglita plus 15/500mg 30 f.c.tab.,bioglita plus,15/500mg,tab
bioglita plus 15/850mg 20 f.c.tabs,bioglita plus,15/850mg,tabs
bioglita plus 15/850mg 30 f.c. tab.,bioglita plus,15/850mg,tab
biogra 12 tab,biogra,0,tab
biograisse 30 gm gel,biograisse,30 gm,gel
biohosh top. lotion 120 ml,biohosh,120 ml,top. lotion
biolavag 0.3% vaginal douche 120 ml,biolavag,0.3%,vaginal douche
biolax 7 sachets,biolax,0,sachets
biolegam 100/60 mg 4 f.c. tabs.,biolegam,100/60 mg,tabs
"biolight, 30gm, cream",biolight,30gm,cream
biomax 50 mg face cream,biomax,50 mg,face cream
biomeb lotion spray 120 ml,biomeb,120 ml,lotion spray
biomeb lotion spray 30 ml,biomeb,30 ml,lotion spray
biomed b comp 30tablets,biomed b comp,0,tablets
biomed-c 20 capsules,biomed-c,0,capsules
biomed-d3 10.000 i.u. 30 tabs.,biomed-d3,10.000 i.u.,tabs
biomed-d3 5.000 i.u. 30 tabs.,biomed-d3,5.000 i.u.,tabs
biomox 1 gm vial,biomox,1 gm,vial
biomox 125mg susp 80 ml,biomox,125mg,susp
biomox 250mg 12 cap,biomox,250mg,cap
biomox 250mg vial,biomox,250mg,vial
biomox 250mg/5ml susp. 80ml,biomox,250mg/5ml,susp.
biomox 500mg 12 cap,biomox,500mg,cap
biomox 500mg vial,biomox,500mg,vial
bion gold 10000 mcg 30 tablets,bion gold,10000 mcg,tablets
bional 30 cap,bional,0,cap
bioprex 10 mg 30 f.c.tabs.,bioprex,10 mg,tabs
bioprex 2.5 mg 30 f.c.tabs.,bioprex,2.5 mg,tabs
bioprex 5 mg 30 f.c.tabs.,bioprex,5 mg,tabs
bioprex 7.5 mg 30 f.c. tabs.,bioprex,7.5 mg,tabs
bioproct oint.,bioproct,0,oint.
biopropolis 400 mg 20 capsules,biopropolis,400 mg,capsules
biorazo 20mg 14 caps.,biorazo,20mg,caps.
biorazo 20mg 7 caps. (n/a),biorazo,20mg,caps.
biorazo 40mg 14 caps.,biorazo,40mg,caps.
biorazo 40mg 7 caps.,biorazo,40mg,caps.
biorefamin 200 mg 10 f.c.tabs.,biorefamin,200 mg,tabs
biorefamin 550 mg 10 f.c.tabs.,biorefamin,550 mg,tabs
biorelixit syrup 120 ml,biorelixit,120 ml,syrup
biorin 10 sachets,biorin,0,sachets
biorin lactoferrin 100mg 10 sachets,biorin lactoferrin,100mg,sachets
biorogrel 75 mg 28 tab,biorogrel,75 mg,tab
biorun massage spray 100 ml,biorun,100 ml,massage spray
biosertazol 2% top. cream 30 gm,biosertazol,2%,top. cream
biostrong 21 soft gelatin caps,biostrong,0,soft gelatin caps
biotene mouthwash 250 ml,biotene,250 ml,mouthwash
biotene mouthwash 474 ml,biotene,474 ml,mouthwash
biotene mouthwash 59 ml,biotene,59 ml,mouthwash
biotica topical cream 60 gm,biotica,60 gm,topical cream
bioticaflox 500 mg 7 f.c. tabs.,bioticaflox,500 mg,tabs
bioticaflox 750 mg 7 f.c. tabs.,bioticaflox,750 mg,tabs
biotin & bepanthene  500 amp,biotin & bepanthene,0,amp
biotin 10.000 mcg 100 softgels (puritans pride),biotin,10.000 mcg,softgels
biotin 10.000 mcg 100 tabs. (natrol),biotin,10.000 mcg,tabs
biotin 10000mcg 50 softgels (illegal import),biotin,10000mcg,softgels
biotin 5000 mcg 60 veg. caps. (now),biotin,5000 mcg,veg. caps.
biotin 7500mcg 50 tabs. (illegal import),biotin,7500mcg,tabs
biotin condtioner 12 oz 354 ml,biotin,354 ml,condtioner
biotin forte 5mg 60 caps.,biotin forte,5mg,caps.
biotin natural 24 cap,biotin natural,0,cap
biotin roche 0.5mg 6 amp,biotin roche,0.5mg,amp
biotin roche 5mg 20 cap,biotin roche,5mg,cap
biotin sano pharma 30 caps,biotin sano pharma,0,caps
biotin shampoo 12 oz 354 ml,biotin,354 ml,shampoo
biotrue multi-purpose solution 120 ml,biotrue multi-purpose,120 ml,solution
biotrue multi-purpose solution 300 ml,biotrue multi-purpose,300 ml,solution
biovalley soothing cream 100 gm,biovalley,100 gm,soothing cream
biovanic 500 mg 5 f.c. tabs.,biovanic,500 mg,tabs
biovera lotion,biovera,0,lotion
biovit 12 depot 2 amp,biovit 12 depot,0,amp
biovita 60 gummies,biovita,0,gummies
biovitone 24 capsules,biovitone,0,capsules
bioworld cal 30 tabs,bioworld cal,0,tabs
bioworld cal syrup 120 ml,bioworld cal,120 ml,syrup
biowrinkle cream 30 gm,biowrinkle,30 gm,cream
biozan cream 50 gm,biozan,50 gm,cream
biperiden 2mg 30 tab.,biperiden,2mg,tab.
bisadyl 10mg 10 adults supp.,bisadyl,10mg,adults supp.
bisadyl 10mg 5 adults supp.,bisadyl,10mg,adults supp.
bisadyl 10mg/37ml enema,bisadyl,10mg/37ml,enema
bisadyl 5mg 30 enteric coated tab.,bisadyl,5mg,enteric coated tab.
bisadyl 5mg for children 10 supp.,bisadyl,5mg,supp.
bisadyl 5mg for children 5 supp. (n/a),bisadyl,5mg,supp.
biski krem biscuit with milk 200 gm,biski krem biscuit with milk,200 gm,0
biski krem biscuit with milk 75 gm,biski krem biscuit with milk,75 gm,0
bismuth oxide 120 mg 56 f.c. tabs,bismuth oxide,120 mg,tabs
bisobeta 5mg 20 f.c. tab.,bisobeta,5mg,tab.
bisocard 10mg 30 f.c.tab.,bisocard,10mg,tab.
bisocard 2.5mg 30 f.c.tab.,bisocard,2.5mg,tab.
bisocard 5mg 30 f.c.tab.,bisocard,5mg,tab.
bisocard plus 10/6.25mg 30 f.c. tab,bisocard plus,10/6.25mg,tab
bisocard plus 5/12.5mg 30 f.c.tab,bisocard plus,5/12.5mg,tab
bisolock 10mg 20 f.c.tab,bisolock,10mg,tab
bisolock 10mg 30 f.c.tab,bisolock,10mg,tab
bisolock 2.5mg 30 f.c.tab,bisolock,2.5mg,tab
bisolock 5mg 30 f.c.tabs.,bisolock,5mg,tabs.
adeno b6 20 f.c. tab.,adeno b6,20 mg,tablet
adeno sed b forte 3 amp.,adeno sed b forte,3 mg,ampoule
adenocor 6 vial 2 ml,adenocor,2 ml,vial
adenoplex forte 3 amp,adenoplex forte,3 mg,ampoule
adenosin forte 3 lyophilized i.m. amp.,adenosin forte,3 mg,lyophilized i.m. ampoule
adenox forte 20 f.c tab.,adenox forte,20 mg,tablet
adezia topical cream 60 gm,adezia topical cream,60 gm,cream
adipomove 30 tablet,adipomove,30 mg,tablet
adol 500mg 24 caplets,adol,500 mg,caplet
adol cold 24 caplets,adol cold,24 mg,caplet
adol extra 24 caplets.,adol extra,24 mg,caplet
adol sinus 24 caplets,adol sinus,24 mg,caplet
adolor 10 mg 20 f.c.tabs.,adolor,10 mg,tablet
adolor 15 mg 3 amps.,adolor,15 mg,ampoule
adolor 30 mg 3 amps.,adolor,30 mg,ampoule
adore multipurpose contact lenses solution 100 ml,adore multipurpose contact lenses solution,100 ml,solution
adox 10 sachets,adox,10 mg,sachet
adport 0.5mg 100 caps.,adport,0.5 mg,capsule
adport 1mg 100 caps,adport,1 mg,capsule
adport 5mg 100 caps.,adport,5 mg,capsule
adrenaline-cid 1 mg/1ml 100 i.m./s.c. amp.,adrenaline-cid,1 mg/1 ml,i.m./s.c. ampoule
adrenamax 1 mg/1ml 10 amp.,adrenamax,1 mg/1 ml,ampoule
adrenocortine 1mg/ml i.m. amp.,adrenocortine,1 mg/ml,i.m. ampoule
adriamycin 10mg vial,adriamycin,10 mg,vial
adriamycin rapid 10mg vial,adriamycin rapid,10 mg,vial
adriblastina r.d 10mg vial. (n/a),adriblastina r.d,10 mg,vial
adriblastina r.d 50mg vial,adriblastina r.d,50 mg,vial
adricin 10 mg/5ml i.v. vial,adricin,10 mg/5 ml,i.v. vial
adricin 50 mg/25ml i.v. vial,adricin,50 mg/25 ml,i.v. vial
adrien gagnon digest 365 30 caps,adrien gagnon digest 365,30 mg,capsule
adrien gagono omega-3 40 caps,adrien gagono omega-3,40 mg,capsule
adrobega 80mg 10 f.c. tab.,adrobega,80 mg,tablet
adroit massage cream 100 gm,adroit massage cream,100 gm,cream
adruan 5 vial,adruan,5 mg,vial
adultominita 30 tabs,adultominita,30 mg,tablet
advagraf 0.5 mg 100 prolonged r. caps.,advagraf,0.5 mg,prolonged release capsule
advagraf 0.5 mg 50 prolonged r. caps. (n/a yet),advagraf,0.5 mg,prolonged release capsule
advagraf 1 mg 100 prolonged r. caps.,advagraf,1 mg,prolonged release capsule
advagraf 1 mg 50 prolonged r. caps. (n/a yet),advagraf,1 mg,prolonged release capsule
advagraf 3 mg 100 prolonged r. caps. (n/a yet),advagraf,3 mg,prolonged release capsule
advagraf 3 mg 50 prolonged r. caps. (n/a yet),advagraf,3 mg,prolonged release capsule
advagraf 5 mg 100 prolonged r. caps. (n/a yet),advagraf,5 mg,prolonged release capsule
advagraf 5 mg 50 prolonged r. caps. (n/a yet),advagraf,5 mg,prolonged release capsule
advahair hair lotion 120 ml,advahair hair lotion,120 ml,lotion
advance soap 100 gm,advance soap,100 gm,soap
advanced omega + dha 30 gummies,advanced omega + dha,30 mg,gummy
advanced omega + dha 60 gummies,advanced omega + dha,60 mg,gummy
advanced probiotic 20 caps.,advanced probiotic,20 mg,capsule
advanced probiotic 60 caps.,advanced probiotic,60 mg,capsule
advanced vitamin c 30 gummies,advanced vitamin c,30 mg,gummy
bisolock-d 10/25mg 20 f.c.tab,bisolock-d,10/25mg,tab
bisolock-d 5/12.5mg 20 f.c.tab,bisolock-d,5/12.5mg,tab
bisolvon 10mg/5ml oral or inh. drops. 40 ml,bisolvon,10mg/5ml,drops
bisolvon 4mg/2ml 5 amps.,bisolvon,4mg/2ml,amps
bisolvon 4mg/5ml syrup 115 ml,bisolvon,4mg/5ml,syrup
bisolvon 8 mg 20 tab,bisolvon,8mg,tab
bisoprol 5 mg 20 f.c. tab.,bisoprol,5mg,tab
bistol 10mg 20 f.c. tab.,bistol,10mg,tab
bistol 2.5mg 20 f.c. tab.,bistol,2.5mg,tab
bistol 5mg 20 f.c.tab.,bistol,5mg,tab
bistol plus 2.5/6.25mg 20 f.c.tab.,bistol plus,2.5/6.25mg,tab
bistol plus 5/12.5 mg 20 f.c.tab.,bistol plus,5/12.5mg,tab
bistol plus 5/6.25mg 20 f.c.tab.,bistol plus,5/6.25mg,tab
bittaglu 20 caps.,bittaglu,0,caps
bivacyn 150 gm powder spray,bivacyn,0,powder spray
bivatracin 150mg powder spray,bivatracin,150mg,powder spray
black & white cream 50 gm,black & white,0,cream
black again-n hair cream 150 ml,black again-n,0,hair cream
black and blue 120 ml spray,black and blue,0,spray
black and blue 50 ml massage gel,black and blue,0,massage gel
black and blue 50 ml roll- on,black and blue,0,roll-on
black cohosh 540mg 100 caps. (illegal import),black cohosh,540mg,caps
black seed 30 cap,black seed,0,cap
blad norm xr 4 mg 10 caps.,blad norm xr,4mg,caps
bladogra xr 25 mg 30 f.c. tabs.,bladogra xr,25mg,tabs
bladogra xr 50mg 30 f.c. tabs.,bladogra xr,50mg,tabs
blair liquid conditioner 200 ml,blair,0,liquid conditioner
blanche cream 60 gm,blanche,0,cream
blanka cream 50 gm,blanka,0,cream
blanka lightening cleanser 150 ml,blanka,0,lightening cleanser
blanka-s cream 40 gm,blanka-s,0,cream
blastoclast 2 tablets,blastoclast,0,tablets
bledex 500mg/5ml i.v. 5 amps.,bledex,500mg/5ml,amps
bleedaceas 100mcg/ml 5 i.v. amp.,bleedaceas,100mcg/ml,amp
blefaritto eye contour gel 10 gm,blefaritto,0,eye contour gel
blefaritto eye contour pad 24 pcs,blefaritto,0,eye contour pad
blefir cream 50 gm,blefir,0,cream
blemil plus 1 milk 400 gm,blemil plus 1,0,milk
blemil plus 2 milk 400 gm,blemil plus 2,0,milk
blemil plus 3 milk 400 gm,blemil plus 3,0,milk
blemil plus comfort milk 400 gm,blemil plus comfort,0,milk
blemil plus preterm milk 400 gm,blemil plus preterm,0,milk
blendibone 30 tabs,blendibone,0,tabs
blendy 100 tab,blendy,0,tab
blendy 300 tab,blendy,0,tab
bleocip 15 i.u. vial,bleocip,15i.u.,vial
blephadexoline eye drops 10 ml,blephadexoline,0,eye drops
blephagel 40g eye gel,blephagel,0,eye gel
blephamide 5ml liquifilm drops,blephamide,0,liquifilm drops
blephamide ophth. susp. 5 ml,blephamide,0,ophth. susp.
blincorest 125 mg 30 chew. tabs.,blincorest,125 mg,chewable tablets
blincorest co 2/125mg 30 chew. tabs.,blincorest co,2/125mg,chewable tablets
blincorest plus 125/500mg 30 chew. tabs.,blincorest plus,125/500mg,chewable tablets
blinga-d 20 capsules,blinga-d,0,capsules
blink intensive tears eye drops 10 ml,blink intensive tears,10 ml,eye drops
blobik antidandruff shampoo,blobik antidandruff,0,shampoo
block alpha 0.4 mg mr 30 caps.,block alpha,0.4 mg,capsules
blockadipine 10mg 10 f.c. tablets,blockadipine,10mg,tablets
blockadipine 10mg 20 f.c. tablets,blockadipine,10mg,tablets
blockadipine 20 mg 10 f.c. tabs,blockadipine,20 mg,tablets
blockadipine 20 mg 20 f.c. tabs,blockadipine,20 mg,tablets
blockopecia 5% topical solution 60 ml,blockopecia,5%,topical solution
blofordex 30 capsules,blofordex,0,capsules
bloicin-s 15 units vial,bloicin-s,15 units,vial
blokatens 10/160mg 28 f.c.tabs.,blokatens,10/160mg,tablets
blokatens 5/160mg 28 f.c. tab,blokatens,5/160mg,tablets
blokatens 5/80mg 28 f.c. tab,blokatens,5/80mg,tablets
blokium 100mg 15 tab.,blokium,100mg,tablets
blokium 50 mg 15 tab.,blokium,50 mg,tablets
blokium diu 100/25mg 15 tab.,blokium diu,100/25mg,tablets
bloodstop ix 10x20 cm 12 patches,bloodstop ix,0,patches
bloodstop ix 5x10 cm 12 patches,bloodstop ix,0,patches
bloodstop ix 5x35 cm 12 patches,bloodstop ix,0,patches
bloom cream 120 gm,bloom,120 gm,cream
bloom ville 30 tabs.,bloom ville,0,tablets
blopik hair lotion 250 ml,blopik hair,250 ml,lotion
blopress 16mg 28 tab.,blopress,16mg,tablets
blopress 8mg 28 tab.,blopress,8mg,tablets
blopress plus 16/12.5 mg 28 tabs.,blopress plus,16/12.5 mg,tablets
blopress plus 8/12.5mg 28 tabs,blopress plus,8/12.5mg,tablets
blosed 20 capsule,blosed,0,capsule
blotagril 75mg 30 f.c. tabs,blotagril,75mg,tablets
bloton 30 pieces,bloton,0,pieces
bloximin 20 capsules,bloximin,0,capsules
blozon iron sachets,blozon iron,0,sachets
blu-spot isotonic 70 ml nasal spray,blu-spot isotonic,70 ml,nasal spray
blue iron liquid/syrup 250 ml,blue iron,250 ml,liquid/syrup
blue ox 20 tabs.,blue ox,0,tablets
blue shampoo 250ml,blue,250ml,shampoo
bluebell sunscreen cream 50+spf 75 gm,bluebell sunscreen,75 gm,cream
bluebell whitening cream 50 gm,bluebell whitening,50 gm,cream
bobai aftersun gel 200 gm,bobai aftersun,200 gm,gel
bobai hand sanitizer gel 60 ml,bobai hand sanitizer,60 ml,gel
bobai hand sanitizer gel 80 ml,bobai hand sanitizer,80 ml,gel
bobai sport water resistant sunscreen spray 200 ml,bobai sport water resistant sunscreen,200 ml,spray
bobai sun block cream spf 80 - 50 gm,bobai sun block,50 gm,cream
bobai sun block tinted cream spf 80 - 75 gm,bobai sun block tinted,75 gm,cream
bobai sun screen hydro gel spf 50 - 60 ml,bobai sun screen hydro,60 ml,gel
bobai sun screen kids lotion spf 30 - 200 ml,bobai sun screen kids,200 ml,lotion
bobai sun screen lotion spf 45 - 120 ml,bobai sun screen,120 ml,lotion
bobai sunscreen cream spf 80 - 50 gm,bobai sunscreen spf 80,50 gm,cream
bobai sunscreen extra lightening gel spf 50 - 50 gm,bobai sunscreen extra lightening spf 50,50 gm,gel
bobai sunscreen hydrocare tinted gel spf 50 - 50 gm,bobai sunscreen hydrocare tinted spf 50,50 gm,gel
bobai sunscreen kids lotion spf 30 - 200 ml,bobai sunscreen kids spf 30,200 ml,lotion
bobai sunscreen lotion spf 45 - 120 ml,bobai sunscreen spf 45,120 ml,lotion
bobai sunscreen tinted cream spf 80 - 60 gm,bobai sunscreen tinted spf 80,60 gm,cream
bobai tanning gel 300 ml,bobai tanning,300 ml,gel
bobai tanning oil 200 ml,bobai tanning,200 ml,oil
bobai thermal water 120 ml,bobai thermal,120 ml,water
bodi care lotion 150ml,bodi care,150 ml,lotion
bodium firming cream 200 ml,bodium firming,200 ml,cream
bodium stretch marks cream 200 ml,bodium stretch marks,200 ml,cream
body lean cream 100 gm,body lean,100 gm,cream
body lean cream 50gm,body lean,50 gm,cream
bodymax 30 tab,bodymax,0,tab
bodytone reveal body milk 100 ml,bodytone reveal body,100 ml,milk
bodytone white body milk 100 ml,bodytone white body,100 ml,milk
boilz shampoo 120 ml,boilz,120 ml,shampoo
bold stop 5% topical lotion 100 ml,bold stop,5%,topical lotion
boline hair serum 10 amp. × 5 ml,boline hair,5 ml,serum
bomiadex 30 ml spray,bomiadex,30 ml,spray
bon git cap,bon git,0,cap
bon sept wash,bon sept,0,wash
bon-one 0.25 mcg 30 tabs.,bon-one,0.25 mcg,tabs
bon-one 0.5 mcg 30 tabs.,bon-one,0.5 mcg,tabs
bon-one 1mcg 30 tab.,bon-one,1 mcg,tab
bonagreek 500 mg 20 capsule,bonagreek,500 mg,capsule
bonalene 70mg 2 tab.,bonalene,70 mg,tab
bonapex 10mg 30 tab.,bonapex,10 mg,tab
bonapex 70mg 4 f.c.tabs.,bonapex,70 mg,tabs
bonatronil 200 mg 10 f.c. tabs.,bonatronil,200 mg,tabs
bonbogeno 30 tablets,bonbogeno,0,tablets
bondiga 30tablets,bondiga,0,tablets
bondiga suspension 120 ml,bondiga,120 ml,suspension
bondx 30 tabs,bondx,0,tabs
bone cal 500mg 30 tab.,bone cal,500 mg,tab
bone care 0.25mcg 30 cap,bone care,0.25 mcg,cap
bone care 1mcg 30 caps.,bone care,1 mcg,caps
bone care 2 mcg/ml 5 i.v. amp,bone care,2 mcg/ml,i.v. amp
bone care bone care 0.5 mcg 30 caps. 30 cap.,bone care,0.5 mcg,caps
bone d 20 tabs,bone d,0,tabs
bone d 30 tabs,bone d,0,tabs
bone density 20 tab,bone density,0,tab
bonediviton 25000 i.u./2.5ml 4 bottles,bonediviton,25000 i.u./2.5ml,bottles
bonediviton 50000 i.u./2.5ml 4 bottles,bonediviton,50000 i.u./2.5ml,bottles
bonefit 10.000 i.u. 30 tabs.,bonefit,10.000 i.u.,tabs
bonefit 10.000 i.u./ml oral drops 15 ml,bonefit,10.000 i.u./ml,oral drops
bonefit 5000 i.u. 30 tabs,bonefit,5000 i.u.,tabs
bonefit probiotic 10 ml,bonefit probiotic,10 ml,0
bonefos 400mg 60 caps.,bonefos,400 mg,caps
bonefos 60mg/ml (5ml) 5 concentrate amp.,bonefos,60mg/ml,concentrate amp.
boneimc 4mg/5ml conc. vial inf.,boneimc,4mg/5ml,conc. vial inf.
bonex 15 tabs,bonex,0,tabs
bonfima 30 coated tablet,bonfima,0,coated tablet
bonidon 75mg 20 depocaps,bonidon,75mg,depocaps
boninasal 200i.u./dose nasal spray,boninasal,200i.u./dose,nasal spray
boninno syrup 120 ml,boninno,0,syrup
bonixir 30 f.c. tabs.,bonixir,0,tabs.
bonkidy no rash cream 100 gm,bonkidy no rash,0,cream
bonkidy no rash cream 20 sachets,bonkidy no rash,0,cream
bonkidy no rash cream 60 gm,bonkidy no rash,0,cream
bonnvita liquid chocolate 350 gm,bonnvita liquid chocolate,0,liquid
bonny face cream 50 gm,bonny face,0,cream
bonprove 150 mg 3 f.c. tablets,bonprove,150 mg,tablets
bonprove 3.375mg/3ml prefilled syringe,bonprove,3.375mg/3ml,prefilled syringe
bonsoiree 36 tabs.,bonsoiree,0,tabs.
bontamoxine 10 f.c. tabs.,bontamoxine,0,tabs.
bonybella 150 mg 1 f.c. tablets,bonybella,150 mg,tablets
borg dermaclinic sebo care gel 50gm,borg dermaclinic sebo care,0,gel
borg foot scrub cream 50gm,borg foot scrub,0,cream
borgalendro 70 mg oral soln. 75 ml,borgalendro,70 mg,oral soln.
borgasone 0.1% cream 20 gm,borgasone,0.1%,cream
borgasone 0.1% lotion 20 ml,borgasone,0.1%,lotion
borgasone 0.1% oint. 20 gm,borgasone,0.1%,oint.
borgasone plus oint. 30 gm,borgasone plus,0,oint.
borgasone trio cream 15 gm,borgasone trio,0,cream
borgastatin 10mg 10 tab.,borgastatin,10mg,tab.
borgastatin 20mg 10 tab.,borgastatin,20mg,tab.
borgastatin 40mg 10 tab.,borgastatin,40mg,tab.
borgavirax 200mg/5ml susp. 125ml,borgavirax,200mg/5ml,susp.
borgavix 75mg 30 f.c. tablets,borgavix,75mg,tablets
